app_name,platform,sector,text,rating,date,city,version
TheChefs,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-05-14,جدة,latest
TheChefs,google_play,توصيل,أفضل تطبيق توصيل,5,2025-05-14,الدمام,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2025-05-14,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-05-14,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-05-14,جدة,latest
Khamsat,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2025-05-14,الدمام,latest
Uber,google_play,نقل,خدمة عادية,3,2025-05-15,جدة,latest
Careem,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-05-15,الدمام,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-05-15,الدمام,latest
Careem,google_play,نقل,الأسعار معقولة,4,2025-05-16,الدمام,latest
Bolt,google_play,نقل,أفضل تطبيق نقل,5,2025-05-16,الرياض,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2025-05-16,جدة,latest
ToYou,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-05-16,الدمام,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-05-16,الرياض,latest
Sary,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-05-16,الدمام,latest
Careem,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-05-17,جدة,latest
Careem,google_play,نقل,أفضل تطبيق نقل,5,2025-05-17,الدمام,latest
Wasselni,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-05-17,الرياض,latest
Kayan,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-05-17,الدمام,latest
HungerStation,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2025-05-17,الرياض,latest
Jahez,google_play,توصيل,خدمة رائعة دائماً,5,2025-05-17,الرياض,latest
Mrsool,google_play,توصيل,تجربة مميزة جداً,5,2025-05-17,الرياض,latest
ToYou,google_play,توصيل,أفضل تطبيق توصيل,5,2025-05-17,الرياض,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2025-05-17,الدمام,latest
Khamsat,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2025-05-17,الرياض,latest
Bolt,google_play,نقل,التطبيق يعلق أحياناً,2,2025-05-18,الدمام,latest
Bolt,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-05-18,الدمام,latest
Kayan,google_play,نقل,أفضل تطبيق نقل,5,2025-05-18,جدة,latest
HungerStation,google_play,توصيل,أحياناً تأخير كبير,2,2025-05-18,الدمام,latest
Khamsat,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2025-05-18,الرياض,latest
Mrsool,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-05-19,الدمام,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2025-05-20,جدة,latest
HungerStation,google_play,توصيل,تجربة جيدة,4,2025-05-20,جدة,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-05-20,الرياض,latest
Uber,google_play,نقل,خدمة رائعة ننصح بها,5,2025-05-21,الخبر,latest
Bolt,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-05-21,الرياض,latest
Bolt,google_play,نقل,تجربة جيدة بشكل عام,4,2025-05-21,الرياض,latest
Jeeny,google_play,نقل,تجربة جيدة بشكل عام,4,2025-05-21,الدمام,latest
Jeeny,google_play,نقل,الانتظار طويل أحياناً,2,2025-05-21,الرياض,latest
HungerStation,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-05-21,الرياض,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2025-05-21,الدمام,latest
Jahez,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-05-21,الرياض,latest
Keeta,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-05-21,جدة,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2025-05-21,جدة,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-05-21,المدينة المنورة,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2025-05-22,جدة,latest
Bolt,google_play,نقل,التطبيق يعلق أحياناً,2,2025-05-22,الدمام,latest
Bolt,google_play,نقل,الانتظار طويل أحياناً,2,2025-05-22,الدمام,latest
Wasselni,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-05-22,الدمام,latest
Wasselni,google_play,نقل,الأسعار معقولة,4,2025-05-22,الرياض,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-05-22,مكة المكرمة,latest
Keeta,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-05-22,جدة,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-05-22,جدة,latest
Sary,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-05-22,الرياض,latest
Sary,google_play,عمل_حر,مقبولة للمبتدئين,3,2025-05-22,جدة,latest
Jeeny,google_play,نقل,تجربة جيدة بشكل عام,4,2025-05-23,تبوك,latest
Kayan,google_play,نقل,تطبيق سهل الاستخدام,4,2025-05-23,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-05-23,الخبر,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2025-05-23,جدة,latest
Mostaql,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2025-05-23,الدمام,latest
Jeeny,google_play,نقل,بعض السائقين غير محترفين,2,2025-05-24,الرياض,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-05-24,الرياض,latest
Jahez,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-05-24,جدة,latest
Mrsool,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-05-24,الدمام,latest
ToYou,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-05-24,جدة,latest
Uber,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-05-25,المدينة المنورة,latest
Bolt,google_play,نقل,أفضل تطبيق نقل,5,2025-05-25,الرياض,latest
Jeeny,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-05-25,جدة,latest
HungerStation,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-05-25,الرياض,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-05-25,جدة,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-05-25,الدمام,latest
Mostaql,google_play,عمل_حر,الزبون ما دفع بعد تسليم العمل,1,2025-05-25,الدمام,latest
Bolt,google_play,نقل,بعض السائقين غير محترفين,2,2025-05-26,الدمام,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-05-26,الرياض,latest
Kayan,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-05-26,مكة المكرمة,latest
ToYou,google_play,توصيل,الطلب وصل لكن متأخر,3,2025-05-26,الدمام,latest
Sary,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-05-26,الرياض,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2025-05-27,جدة,latest
Wasselni,google_play,نقل,بعض السائقين غير محترفين,2,2025-05-27,جدة,latest
HungerStation,google_play,توصيل,أحياناً تأخير كبير,2,2025-05-27,الرياض,latest
HungerStation,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-05-27,الطائف,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-05-27,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-05-27,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-05-27,جدة,latest
Uber,google_play,نقل,التطبيق يعلق أحياناً,2,2025-05-28,الرياض,latest
TheChefs,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2025-05-28,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-05-28,جدة,latest
Sary,google_play,عمل_حر,مقبولة للمبتدئين,3,2025-05-28,الرياض,latest
Uber,google_play,نقل,الانتظار طويل أحياناً,2,2025-05-29,الرياض,latest
Jeeny,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-05-29,الرياض,latest
Jeeny,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-05-29,تبوك,latest
Wasselni,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2025-05-29,الرياض,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-05-29,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-05-29,الرياض,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-05-29,جدة,latest
Wasselni,google_play,نقل,التطبيق يعلق أحياناً,2,2025-05-30,الدمام,latest
Kayan,google_play,نقل,خدمة رائعة ننصح بها,5,2025-05-30,جدة,latest
Mostaql,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-05-30,الدمام,latest
Careem,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-05-31,جدة,latest
Jeeny,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2025-05-31,جدة,latest
HungerStation,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2025-05-31,جدة,latest
Jahez,google_play,توصيل,أفضل تطبيق توصيل,5,2025-05-31,الخبر,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2025-05-31,مكة المكرمة,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-05-31,جدة,latest
Sary,google_play,عمل_حر,المنافسة كبيرة والأسعار منخفضة,2,2025-05-31,الدمام,latest
Careem,google_play,نقل,التطبيق يعلق أحياناً,2,2025-06-01,الدمام,latest
Careem,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-06-01,الرياض,latest
Careem,google_play,نقل,خدمة عادية,3,2025-06-01,جدة,latest
Jeeny,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-06-01,المدينة المنورة,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2025-06-01,جدة,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-06-01,الرياض,latest
TheChefs,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-06-01,جدة,latest
TheChefs,google_play,توصيل,خدمة رائعة دائماً,5,2025-06-01,الدمام,latest
Keeta,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-06-01,الرياض,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2025-06-02,الدمام,latest
Kayan,google_play,نقل,الأسعار معقولة,4,2025-06-02,الدمام,latest
ToYou,google_play,توصيل,خدمة عادية,3,2025-06-02,المدينة المنورة,latest
Careem,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-06-03,الرياض,latest
HungerStation,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-06-03,الرياض,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-06-04,الرياض,latest
HungerStation,google_play,توصيل,أسوأ تجربة توصيل,1,2025-06-04,جدة,latest
TheChefs,google_play,توصيل,تجربة جيدة,4,2025-06-04,جدة,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2025-06-04,الدمام,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-06-04,تبوك,latest
ToYou,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-06-04,مكة المكرمة,latest
ToYou,google_play,توصيل,أحياناً تأخير كبير,2,2025-06-04,الطائف,latest
Keeta,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-06-04,أبها,latest
Khamsat,google_play,عمل_حر,فرص عمل متنوعة,4,2025-06-04,جدة,latest
Sary,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-06-04,الدمام,latest
Careem,google_play,نقل,التطبيق يعلق أحياناً,2,2025-06-05,الطائف,latest
Bolt,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-06-05,جدة,latest
Wasselni,google_play,نقل,بعض السائقين غير محترفين,2,2025-06-05,الدمام,latest
Kayan,google_play,نقل,خدمة عادية,3,2025-06-05,مكة المكرمة,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-06-05,الرياض,latest
HungerStation,google_play,توصيل,الطلب وصل لكن متأخر,3,2025-06-05,تبوك,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-06-05,الرياض,latest
Sary,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-06-05,جدة,latest
ToYou,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-06-06,جدة,latest
Keeta,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2025-06-06,الخبر,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2025-06-06,الرياض,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-06-06,الرياض,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-06-06,الطائف,latest
Uber,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-06-07,جدة,latest
Uber,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-06-07,تبوك,latest
Careem,google_play,نقل,الأسعار معقولة,4,2025-06-07,جدة,latest
Jeeny,google_play,نقل,خدمة عادية,3,2025-06-07,جدة,latest
Wasselni,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-06-07,الرياض,latest
Wasselni,google_play,نقل,تطبيق سهل الاستخدام,4,2025-06-07,الطائف,latest
